label,Text
art,"To get you to smile means the world to me
I dont know where to begin
Through thick and thin
And in between
You loving me has been a dream
I always wondered if dreams came true
It was proved to me the day i met you
I love you soo much you'll never know
Day by day my love for you grows
Love has always been a game for me
But with you loving me
It seems like destiny
If you had one chance,
Would you take it?
If you were given a taste of your dreams,
Would you take it?
If you were shown what you dreamed of,
Would you take it?
Don’t you see?
This is my destiny,
All roads have leaded here.
If you greatest fear was taken away,
Would you take it then?
If all the problems were take way,
Would you take it?
If you were given the chance to show your potential,
Wouldn’t you take that chance?
Don’t you see?
This is my destiny,
All roads leaded here.
All I had to do was make a sacrifice,
And look what I have got?
If that was the only thing you had to do,
Wouldn’t you do it for the chance?
Wouldn’t you do for your destiny?
Your destiny?
Don’t you see?
This is my destiny,
All roads leaded here.
You just don’t understand,
It’s my destiny to be here,
To do all this,
You say don’t believe in destiny?
I say that you do,
You just don’t know it yet.
8/05/06"
art,"two kites,
bobbing in the sky,
tied to the reel,
in the hands of destiny.
the reel pulls,
up and down they go,
just like us
controlled, by
golden hands of god.
independence,
depending
on his will!
to float and survive, his wish,
to come down crashing
also his wish.
to survive it tries its best,
but restricted is its neck,
tied to the string,
it tugs and pulls,
sometimes entangled,
sometimes free.
when the game is over,
useless is the kite,
like in old age
its body torn and shattered,
somewhere in the ground.
again, we see another kite,
flying high in the sky,
as the body takes,
another birth!
I'm the richer, among these thieves
A mighty gem, scattered the world over
A world overlord, looking over the waters
For beyond these shores I'm assured to own others
The death of a nation, the birth of a dynasty
An empire the sun never settles on
Meaning it's on-going, and that it's no rest
For my off-shore investments, my foreign possessions
Longing for freedom, peace, and love
And receiving none"
art,"In Indian towns,
In crooked and barren canyons
On this side of Arizona,
The broken youth walk
Their negro dogs;
They dress in dirty black suites,
Black ball caps, onyx t-shirts,
Charcoal latex and evening gowns.
On a black road
Approaching midnight
Obscured in the clouded
Reservoir of drunken ancestors,
They petition Coyote,
Smearing chunks of coal
Into their eyes
To disappear into the next
Brilliant appearance
Of manifest destiny.
Post - Revolutionary War,
With 13 new states in the east,
The Feds said, 'Got to get some more -'
'All the way west, to say the least.'
Over the years some land was bought.
Lots more was spoils of victory.
No matter how it all was got,
It was 'manifest destiny.'
Today's south border - what to do?
The Feds are stuck in politics.
Look to the historical cue.
Money and might should be the fix.
To stop the border's northern flow,
Buy or wage war on Mexico."
art,"The opportunity to be masters of our destiny is far more
attainable then being masters of our mind. For conscious
thoughts that we experience are but a grain of sand
upon the beach of our subconscious.
© Joe Fazio
When I am happy,
bustling with successes in life,
When my dreams are fulfiiled,
with love and riches I desired,
I do not even think that,
my destiny brought me here,
I just give credit to myself.
When we meet our beloved,
when we start to love and miss each other,
why we give all the credit to fate and destiny?
We strove to get into that enchanted world,
we played all the rituals of the love acts,
There is no destiny,
we got into it by our own free will.
When we are sad,
with the miseries of life and death,
with broken dreams of happy life,
with tormented heart in our love oasis,
why we think that all of it was in our destiny?
Life is like an ocean wave,
it has low tides,
soon to be followed by the high tide,
All we need is faith and determination,
to get over the notion of our predetermined destiny.
Destiny does not shape our future,
we do by our deeds and actions,
I do not beleived in pre professed destiny,
because I shape my own destiny."
art,"I think I know surely where I 'm living
though my thought's full with uncertainty
days and nights pass away  unfriendly
without doing anything
to decrease temperature of my heart
Which was scattered by a girl
or an animal
or my bosom friend.
Angry wind and rain
and the spears and knives  from the Satan's hands
cannot make to weaken
the strength and soul of my life
though they live together with in me
even in my  dreams.
They will blame me
if I show my love on the air
as the light of the little star
of the darkest night
but I'll say and to for someone as I can
because you have your troubles enough
as long as
you're something of the universe.
Very quickly
leaves dry out
and flowers wither
when the sun shines the most brightly
but I'm neither the leaves nor flowers
so, I 'll go on my way
for long nights and days
across the oceans and sparks
to please  the weary and wretched hearts.
Ko Oo (pakokku)
MY DESTINY
In a foggy mist stood a colossal gate
Where an angel stood to contemplate my faith.
Beyond the gates of heaven I saw
A world that simply left me in awe.
So I turned to the angel anxiety struck
Gathering my nerve I began to stammer
'What can I do to please the Lord,
Present to him a melody, perhaps a secret chord? ”
Said to me the angel serenely and tenderly,
'You stand right here before me
With your life serving testimony,
On earth itself you have formed your own destiny.'
As my life rewound in front of my eyes,
I couldn’t help but simply despise
My life on earth that I lived so callously
I alone was to be blamed for my destiny.
Through my window I could see the azure sky
The dream was obscure but the meaning alive.
I got up in a flash and slowly started to ponder
On my wayward life and precious moments squandered
I’ll change my ways, I’ll mend my life
As no secret chord could ever suffice.
To please the lord I’ll change within me
After all it is me who chooses my own destiny.
By Lynn Ann Lobo"
art,"I always met people
at the places i went to
but one certain event
i wasn't goin'to do
but my destiny forced me there
and i didn't have a clue
why i was so determined
that i was goin'to do
but now i know why
cuz i was to meet you
on that certain day
and fall in love with you
and my destiny changed
on that certain day too
All these days  i went around the world
Hoping to seek joy and peace.
Out of all my tender pursuit;
I found myself chained in desolate kingdom.
Money, time, trust whatnot everything
I lost; yet my pursuit in vain.
Now to regret is too futile
In such desperate vibes, I sought after
The word of LORD, where I achieved my goal!"
art,"My destiny is to dream
Dream of who I want to be
My destiny is to live the way I want to
Live in independent freedom
My destiny is to love
Love without shame
My destiny,
My destiny
My destiny is to live.
O' melody queen
Keep on whirring
And denting
Signature of a new day with your beak
On murky glass of my window.
O' melody queen
Remain my alarm clock forever
And wake me up every morning
With your mellifluous tunes.
O' melody queen
Be my fortuneteller for lifetime
And bring me luck each day
With your lyrical expressions.
(1/18/2009)"
art,"I have loved but one man in my life...
one man that I loved who didn’t love me.
I tried to get him to open his eyes,
but his eyes were shut and too blind to see.
Blind to all that my love could offer...
I gave him my mind, my body and my soul.
I offered him true love unconditional...
but he didn’t want love...he wanted control.
I tried to make my square peg fit...
into the roundness of his balanced life.
No matter how hard I tried to be his,
he wouldn’t let go of his beloved ex-wife.
For years now, I have accepted second...
for the sake of making life easy for my man.
I compromised myself in every way possible,
waiting for him to wake up and take a stand.
I wanted so much to be right for him...
to be the woman he wanted at the end of the day.
But never have I been the one he longed for...
I’m merely the woman who wouldn’t go away.
I’ve made myself be so many things I’m not...
for the sake of being with the man I love.
I’ve been cheated on and I’ve been lied to...
I’ve even been pushed around and shoved.
I keep thinking that soon he will recognize me...
as the woman who truly gave him her all.
And when that happens I will have finally succeeded,
in being the one to break down his protective wall.
But that day has still not been given to me...
that day seems even further away then before.
I wonder if I will recognize my chance when it comes,
or will I have given up and walked out the door.
It would be easy to give up and just give in...
to all that is wrong between my man and me.
But easy is not what I keep fighting for,
I fight for a life with my soul-mate...my destiny.
Copyright © 2004 Shelly Price
All Rights Reserved
To E.M. it's never too late to love...unless you believe love is too late for you.
Our destiny is in our own hands some have been known to say
But circumstance in all of that must have some part to play
If you are born on no hope street and homeless in your youth
To you our destiny is in our own hands does not have a ring of truth.
Our destiny is in our own hands to some may well apply
It may apply to you and he and her as well as I
But not of course to everyone each day thousands of hunger die
Our destiny is in our own hands to the millions is a lie.
The innocents who die in war and acts of terrorism did not create their destiny
They would not wish it on themselves for to die so tragically
Their destiny was in others hands which often is the case
They just happened at the wrong time for to be in the wrong place.
That our destiny is in our own hands apply to some maybe
But ninety nine per cent of street kids will die in poverty
Due to their circumstances of birth they are condemned to fail
And some of them die of drug overdoses and some of them die in jail."
art,"One day i say i love you,
one day you say you love me,
i was always so happy because i was loved eternally,
for all time because its just you and I,
like a fairytale come to life we live happily ever after you and I,
for all eternity just us,
you and me this is are destiny,
i love you and you love me.....
Standing here on the threshold
of a brand new dawn,
we ponder over things
wondering if we belong
within this crazy world of ours.
Wondering if our destiny
waits for us somewhere else.
We never know the outcome
until the time comes along.
There is no way to change it
and no reason to do it.
Just let the future
shape our destiny
whenever and wherever
that might eventually be.
1 February 2008"
art,"Let's be one
Once again
Open your heart
For me again
We'll return
To paradise
Lost in each
Others eyes
Sharing dreams
That come true
Forever making
Love with you
Greeting every
Morning sun
Growing old
Staying young
Slowly slipping
Into eternity
This is
Our destiny
(FOR THOSE WHO GET A SECOND CHANCE.REMEMBER, THE PAST HAS NO FUTURE IN THE PRESENT.)
By the cottage near the lake, there moonlit
walks we would partake.
~
An there still stands the tall oak tree, where
a heart is etched and our names they be.
~
They shalt never fade away. Just as our love
'tis here to stay.
~
Our love is strong an keeps on growing
branching out and forever flowing.
~
Soaring above the heavenly sky so high.
This shall be '' our destiny '' and against
all odds - defy...
********************************** ***************
~TJW~"
art,"Cloaked in disguises
In the alley of thieves,
I’m violently tested and seeking reprieves
From tortuous days
Of casual deceptions
And blatant lies,
But Luna and youth
Have disappeared
And I remain despised
By all the suits
And their well-paid alibis.
The loveliest women
Will spit in your eyes,
And the men I trust the most
Refuse to shave
And dress like rogues,
And my best friends
Are always broke
Looking for a lonely lady
With a nice room
And spare cash,
Never expecting joy to last.
Alright, you’re with Nicky
Holed up in a goddamned cave!
But does he read Baudelaire?
Does he lose his fingers in your hair?
Does he cry, lonely and drunk,
Holding the shoes you used to wear?
You’re not going to find
Another pirate like me,
Piss in the face of destiny
To merely touch your wrist!
A little plum dropped from the tree
and struck a frog upon his knee.
The frog did hurt and cried a lot
the plum said Oops, I plum forgot.
Which wasn't altogether true
you see a plum is always blue
a frog however must be green
thus he can easily be seen.
So, folks, it truly stands to reason
that in the Fall, the ripening season
a bit of care would be advised
that way a frog is not surprised.
In any case, the knee did swell
the plum just stayed right where it fell,
so in an effort now to heal
the frog fell for the plum appeal.
He grabbed the plum and opened wide
the plum prepared for its last ride.
And said before it was too late
a plum is to be eaten, mate.
So, you can see that those that fall
from trees or buildings, big and tall
will usually just fail to see
the maker of their destiny."
art,"1
Senlin sat before us and we heard him.
He smoked his pipe before us and we saw him.
Was he small, with reddish hair,
Did he light his pipe with a meditative stare
And a twinkling flame reflected in blue eyes?
'I am alone': said Senlin; 'in a forest of leaves
The single leaf that creeps and falls.
The single blade of grass in a desert of grass
That none foresaw and none recalls.
The single shell that a green wave shatters
In tiny specks of whiteness on brown sands . . .
How shall you understand me with your hearts,
Who cannot reach me with your hands? . . .'
The city dissolves about us, and its walls
Are the sands beside a sea.
We plunge in a chaos of dunes, white waves before us
Crash on kelp tumultuously,
Gulls wheel over foam, the clouds blow tattered,
The sun is swallowed . . . Has Senlin become a shore?
Is Senlin a grain of sand beneath our footsteps,
A speck of shell upon which waves will roar? . . .
Senlin! we cry . . . Senlin! again . . . no answer,
Only the crash of sea on a shell-white shore.
Yet, we would say, this is no shore at all,
But a small bright room with lamplight on the wall;
And the familiar chair
Where Senlin sat, with lamplight on his hair.
2
Senlin, alone before us, played a music.
Was it himself he played? . . . We sat and listened,
Perplexed and pleased and tired.
'Listen!' he said, 'and you will learn a secret--
Though it is not the secret you desired.
I have not found a meaning that will praise you!
Out of the heart of silence comes this music,
Quietly speaks and dies.
Look! there is one white star above black houses!
And a tiny man who climbs toward the skies!
Where does he walk to? What does he leave behind him?
What was his foolish name?
What did he stop to say, before he left you
As simply as he came?
""Death?"" did it sound like, ""love and god, and laughter,
Sunlight, and work, and pain . . .?""
No--it appears to me that these were symbols
Of simple truths he found no way to explain.
He spoke, but found you could not understand him--
You were alone, and he was alone.
""He sought to touch you, and found he could not reach you,--
He sought to understand you, and could not hear you.
And so this music, which I play before you,--
Does it mean only what it seems to mean?
Or is it a dance of foolish waves in sunlight
Above a desperate depth of things unseen?
Listen! Do you not hear the singing voices
Out of the darkness of this sea?
But no: you cannot hear them; for if you heard them
You would have heard and captured me.
Yet I am here, talking of laughter.
Laughter and love and work and god;
As I shall talk of these same things hereafter
In wave and sod.
Walk on a hill and call me: ""Senlin! . . . Senlin! . . .""
Will I not answer you as clearly as now?
Listen to rain, and you will hear me speaking.
Look for my heart in the breaking of a bough . . .'
3
Senlin stood before us in the sunlight,
And laughed, and walked away.
Did no one see him leaving the doors of the city,
Looking behind him, as if he wished to stay?
Has no one, in the forests of the evening,
Heard the sad horn of Senlin slowly blown?
For somewhere, in the worlds-in-worlds about us,
He changes still, unfriended and alone.
Is he the star on which we walk at daybreak,
The light that blinds our eyes?
'Senlin!' we cry. 'Senlin!' again . . . no answer:
Only the soulless brilliance of blue skies.
Yet we would say, this was no man at all,
But a dream we dreamed, and vividly recall;
And we are mad to walk in wind and rain
Hoping to find, somewhere, that dream again.
No man need fear his Destiny's bad course,
When challenges, he meets resolutely;
Defying it and hitting hard with force;
with prudent action, that is done timely.
Who cares about destiny's monstrous face,
If man can take refuge in God's Love-shield?
Why worry of Destiny's losing case,
When God gives grace and much wisdom to field.
You must refuse defeat in many things;
Just labour hard towards success by heart;
Yet, patiently take whatever life brings;
The Creator will surely do his part.
No Destiny threatens a Lion-heart;
Nor earthly wealth to Heaven do we cart."
